r,g,b
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
255,255,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,255,255
251,255,255
251,255,255
248,254,253
247,255,254
236,247,245
245,255,254
245,255,255
248,255,255
251,254,255
255,255,255
255,255,254
255,255,252
255,255,252
251,255,255
249,254,255
246,255,252
240,253,251
225,245,246
231,251,252
246,255,255
247,250,254
246,244,255
245,241,255
247,244,255
254,250,255
255,251,255
255,254,255
255,255,255
253,255,255
250,255,254
247,254,251
250,255,255
229,255,255
181,250,247
141,235,240
126,225,245
73,151,197
86,118,201
135,143,226
147,156,200
229,244,255
222,251,255
200,237,241
209,246,254
226,255,255
239,255,255
240,254,253
224,241,250
223,251,255
205,255,255
183,255,255
132,239,237
142,242,242
191,250,252
225,255,255
234,252,251
246,255,254
250,255,255
246,251,250
253,254,255
248,247,255
250,248,255
255,252,255
255,251,252
255,255,254
247,250,254
247,254,255
245,254,251
243,254,252
241,249,255
242,251,255
236,252,255
224,253,255
206,254,255
192,239,237
235,255,255
236,252,251
222,252,253
196,243,241
188,254,249
199,255,253
226,253,249
226,244,245
196,224,231
186,224,229
201,246,243
189,255,250
123,225,220
138,246,240
122,205,196
153,210,201
223,253,248
243,255,255
248,254,255
243,247,252
247,254,251
244,251,246
248,255,255
241,255,254
232,250,249
215,231,224
197,201,189
248,252,240
242,255,250
231,253,251
211,239,240
185,219,219
201,248,240
208,249,241
234,251,247
238,245,248
236,245,255
200,217,230
205,240,243
213,247,246
238,250,252
253,255,255
254,254,254
248,255,252
234,255,251
229,253,253
232,248,255
218,230,248
243,251,255
222,251,255
147,218,232
136,241,254
113,246,250
122,249,248
153,241,241
196,250,255
170,194,212
216,220,255
97,93,168
146,148,219
219,241,255
215,244,255
219,248,253
236,255,255
243,255,249
251,255,250
255,252,254
255,249,252
255,252,245
229,228,214
235,238,223
247,255,243
243,255,249
234,255,253
218,255,255
215,255,253
228,255,248
212,255,251
153,246,245
131,231,233
191,255,255
218,255,255
240,252,254
255,254,255
254,253,255
255,253,255
255,253,255
255,254,255
252,255,253
250,255,253
255,253,252
255,251,248
255,255,247
251,252,243
253,252,248
254,255,253
253,253,253
251,253,254
252,254,255
252,254,255
255,255,255
255,255,254
255,255,254
255,255,254
255,255,255
255,255,255
255,254,255
255,254,255
255,255,255
255,255,255
0,0,0
1,1,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,255,253
254,255,251
254,255,251
254,255,253
254,254,254
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
254,254,254
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,253,255
254,253,255
254,254,254
254,254,254
252,255,253
252,255,253
254,254,254
254,254,254
253,253,253
255,255,255
251,253,253
253,255,255
253,255,255
251,255,254
250,255,254
241,254,246
235,253,240
214,240,224
181,208,192
153,185,166
158,197,175
163,208,181
159,209,179
150,206,171
148,206,171
148,209,171
149,212,172
144,210,169
135,203,162
127,198,155
116,186,145
106,177,134
101,171,130
92,163,120
94,165,122
105,176,133
113,184,141
118,189,146
116,187,144
107,179,133
106,175,130
100,172,126
98,167,122
98,167,122
97,166,121
98,167,122
98,167,122
97,166,121
96,167,124
97,168,125
98,167,124
97,166,123
97,166,123
97,166,123
96,165,122
95,164,121
98,164,122
97,163,121
95,161,119
97,161,119
93,157,115
95,159,117
98,161,119
99,162,120
101,161,120
92,152,111
87,150,108
95,158,116
98,161,119
95,158,116
104,166,126
122,184,144
125,187,147
132,195,155
140,202,162
143,206,166
146,209,169
147,210,170
144,207,167
139,205,164
129,198,155
112,183,140
102,171,126
96,165,120
93,160,115
98,165,120
101,166,121
85,148,104
64,127,83
65,126,82
67,126,82
63,122,78
53,110,65
67,124,79
65,120,73
70,125,80
74,128,85
77,126,88
80,121,90
186,215,192
240,255,244
247,255,250
253,255,254
254,254,254
254,253,255
254,253,255
252,254,254
252,254,254
254,254,254
254,254,254
255,254,254
255,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
255,255,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,255,255
249,254,253
251,255,255
250,255,255
248,254,253
245,253,252
227,238,236
243,254,252
242,254,254
246,255,255
250,255,255
252,254,254
255,255,251
255,255,251
253,255,252
251,255,255
250,254,255
249,254,253
246,255,255
237,248,255
237,247,255
236,242,253
249,250,255
225,223,253
116,113,145
215,213,233
251,247,255
255,252,255
255,253,254
254,255,253
252,255,253
251,255,254
250,255,254
247,252,251
230,255,254
178,249,246
140,237,241
130,231,253
135,217,255
80,116,200
119,130,212
151,157,200
237,247,255
226,252,255
220,250,251
231,250,255
237,253,255
228,249,247
234,255,253
201,220,225
210,236,242
215,253,255
171,241,241
123,243,239
120,240,235
168,238,238
217,253,253
234,251,248
246,251,249
251,255,254
247,252,251
250,252,253
238,237,246
226,222,241
249,243,255
255,250,252
250,255,253
233,253,254
228,254,254
236,255,254
239,255,248
238,250,244
241,255,253
229,253,253
204,240,240
189,241,241
195,242,240
239,255,255
241,253,253
228,255,255
204,254,252
157,239,234
138,222,217
147,202,199
218,253,255
220,246,253
220,246,252
219,250,247
198,252,245
134,228,224
149,246,250
52,123,133
0,43,57
6,29,45
36,44,61
158,161,175
244,247,252
246,251,250
248,254,249
247,255,254
243,255,254
234,248,246
241,255,252
196,212,201
238,252,241
246,255,250
241,250,247
226,239,231
224,249,239
204,253,239
206,254,242
215,238,234
242,253,255
231,240,254
175,192,205
205,241,247
219,253,253
229,241,243
253,252,254
255,254,253
255,255,245
205,201,182
249,247,229
247,245,244
159,163,168
188,197,201
194,230,238
96,176,193
108,226,243
91,239,245
95,237,238
130,230,235
179,241,252
217,243,255
144,148,196
134,130,212
133,137,216
151,178,215
193,231,243
202,235,238
228,253,249
246,255,252
253,255,252
251,248,250
255,254,255
255,252,247
197,193,182
179,182,167
243,253,240
223,240,231
225,255,252
183,238,235
178,237,233
205,251,245
191,251,245
135,235,235
135,241,242
172,242,242
215,254,255
242,255,255
250,252,253
253,254,255
255,254,255
255,254,255
255,252,251
250,255,254
250,255,254
252,250,250
253,248,249
252,251,247
255,255,251
249,250,248
253,255,255
253,255,255
250,252,253
253,255,255
253,255,255
255,255,254
255,255,254
255,255,254
255,255,254
255,255,255
255,254,255
255,254,255
255,254,255
255,254,255
255,255,255
0,0,0
1,1,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,255,253
254,255,251
254,255,251
254,255,253
254,254,254
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
253,253,253
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,253,255
254,253,255
254,254,254
254,254,254
252,255,253
252,255,253
254,254,254
253,253,253
254,254,254
254,254,254
250,252,252
251,255,254
250,255,254
246,255,250
246,255,252
239,255,245
223,251,232
160,196,174
155,194,169
166,208,183
160,208,180
149,201,171
145,203,168
145,206,168
153,216,176
147,213,171
146,212,170
143,212,169
113,184,141
104,177,131
100,172,129
97,172,128
93,165,122
91,166,122
103,175,132
116,188,145
116,188,145
107,179,136
96,169,123
90,162,116
93,165,119
93,165,119
93,165,119
93,165,119
93,165,119
93,165,119
94,166,120
96,168,122
92,163,120
95,166,123
95,164,121
94,163,120
97,166,123
98,167,124
98,164,122
95,161,119
96,162,120
97,163,121
100,164,122
99,163,121
83,146,104
86,149,107
94,154,113
99,159,118
105,165,124
117,177,136
125,185,144
124,187,145
130,190,149
135,198,156
140,202,162
142,204,164
148,210,170
150,213,173
150,213,173
147,210,170
148,211,171
145,211,170
135,201,160
121,187,146
104,175,132
96,167,124
96,165,120
96,165,120
95,162,117
99,166,121
99,164,119
79,144,99
65,126,82
67,128,84
66,125,81
57,116,72
56,113,68
68,125,80
65,120,73
70,125,80
71,125,82
75,123,87
87,127,99
194,222,202
237,255,242
248,255,251
253,255,254
254,254,254
254,253,255
254,253,255
252,254,254
252,254,254
254,254,254
254,254,254
255,254,254
255,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
255,255,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,255,255
253,255,255
249,254,253
251,255,255
250,255,255
248,254,253
245,253,252
232,243,241
243,254,252
242,255,253
244,255,255
247,255,254
254,254,254
255,254,253
253,255,254
251,255,255
252,254,255
252,254,255
251,253,254
237,238,255
197,197,255
162,159,228
241,234,255
243,237,255
184,183,223
115,116,150
211,211,229
245,247,255
250,253,255
246,251,254
251,254,252
249,255,250
248,255,250
250,255,252
250,255,254
241,255,255
214,255,250
189,240,242
174,223,237
186,225,253
184,208,250
175,187,227
232,238,255
239,250,254
234,255,255
221,247,241
240,255,255
232,251,254
210,242,241
203,243,241
208,251,248
204,254,252
191,254,252
159,240,237
130,241,233
134,239,230
177,244,239
220,255,255
241,255,254
247,252,251
244,249,247
251,255,251
242,250,243
244,249,250
189,187,206
191,186,207
249,250,254
237,255,255
191,248,247
177,242,240
209,255,248
228,255,250
243,255,254
235,249,247
223,251,251
188,228,226
192,236,235
219,255,254
236,250,249
243,251,251
237,255,255
203,253,249
135,231,225
137,248,244
148,243,246
175,251,255
201,253,255
204,242,244
228,252,250
230,254,252
104,139,143
0,7,30
0,0,48
17,28,96
90,91,159
17,14,69
0,0,22
27,27,33
245,246,250
250,252,252
253,255,254
248,255,250
242,255,250
227,251,243
201,242,235
209,244,240
240,252,254
252,252,252
190,191,182
242,255,244
206,247,232
198,241,228
236,253,249
237,241,242
253,253,255
232,236,241
237,255,254
236,255,254
233,244,242
247,253,252
242,252,246
253,253,237
219,192,158
213,182,143
229,215,187
231,234,219
224,240,239
215,255,255
156,231,240
125,230,241
109,240,249
114,239,247
144,232,239
195,248,255
224,243,255
203,205,235
133,130,186
134,140,193
203,230,250
207,238,241
214,236,234
242,255,252
247,254,251
250,253,251
255,255,252
254,255,251
254,250,249
241,240,236
241,245,239
243,254,246
224,245,237
210,245,241
185,243,242
169,239,238
183,249,248
164,248,244
128,248,247
110,230,229
150,234,232
210,255,255
234,252,253
252,254,255
250,253,255
251,255,255
254,255,253
252,253,249
249,255,250
250,255,251
255,255,254
255,255,255
253,255,254
250,253,251
253,255,254
250,255,254
248,252,253
251,255,255
253,255,255
248,250,250
255,255,254
255,255,254
255,255,254
255,255,254
255,255,255
255,254,255
253,254,255
253,255,255
255,254,255
255,255,255
0,0,0
1,1,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,255,253
254,255,253
254,255,253
254,254,254
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
253,252,254
253,252,254
253,252,254
253,252,254
253,253,253
253,253,253
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,253,255
254,253,255
252,254,254
252,254,254
252,254,254
252,254,254
253,253,253
252,252,252
253,253,253
255,255,255
252,255,253
250,255,254
244,254,248
239,254,246
237,254,245
214,239,225
156,194,172
148,193,166
154,202,173
153,205,175
151,208,175
148,209,173
141,204,165
143,209,168
143,211,170
140,211,168
118,189,146
100,173,127
91,164,118
93,169,121
88,163,117
89,167,120
93,168,122
89,167,120
91,166,120
92,167,121
91,166,120
88,163,117
90,165,119
96,169,123
92,164,121
94,166,123
94,166,123
94,166,123
94,166,123
92,164,121
91,163,120
94,165,122
95,165,124
100,168,127
98,166,125
94,162,121
94,160,119
89,155,114
85,151,110
84,150,109
89,152,112
95,158,118
104,166,126
105,167,127
148,208,168
144,204,164
144,204,164
145,205,165
143,203,163
148,210,170
150,212,172
147,210,170
149,211,171
150,213,173
148,211,171
146,209,169
141,204,164
136,202,161
139,205,164
139,207,166
130,198,157
112,180,139
100,168,127
95,165,124
93,164,121
89,161,118
92,164,118
96,168,122
96,165,120
100,167,122
93,158,113
66,131,86
64,125,81
68,129,85
67,126,82
53,109,66
67,122,77
71,126,81
69,124,77
71,126,81
70,123,83
74,122,86
90,130,102
199,227,207
237,255,242
247,255,251
252,254,254
253,252,254
254,253,255
254,253,255
252,254,254
252,254,254
254,254,254
254,254,254
255,254,254
255,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
255,255,255
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,255,255
253,255,255
253,255,255
251,255,255
251,255,255
248,254,253
250,255,255
247,253,252
248,255,255
245,255,254
246,255,254
245,255,253
251,253,254
252,254,255
251,255,255
251,255,255
252,254,255
251,252,255
247,250,255
225,224,255
110,104,193
106,97,201
123,111,187
182,176,231
240,240,255
224,227,255
245,247,255
249,252,255
243,252,255
235,245,245
247,253,248
251,255,251
250,255,254
245,253,252
246,254,253
238,252,250
233,255,254
226,253,250
229,248,255
232,248,255
237,250,255
228,238,248
245,249,254
242,250,249
235,255,251
230,255,250
240,253,255
233,247,253
218,247,254
208,251,254
196,249,246
174,240,235
165,244,241
160,249,246
91,186,179
105,191,183
179,247,240
211,255,253
236,255,255
247,252,253
251,255,250
241,246,237
246,254,243
243,250,247
242,241,255
247,245,255
247,251,255
225,253,253
179,252,250
152,231,228
192,243,236
227,254,250
239,251,255
235,251,255
222,255,255
215,254,255
214,251,249
229,253,251
246,253,248
253,255,252
239,253,251
217,255,254
173,253,248
146,243,239
145,238,241
157,237,244
197,252,255
212,248,254
227,246,253
160,168,181
0,3,28
10,10,58
71,65,146
68,61,158
76,68,163
137,131,208
28,26,68
4,1,26
33,31,50
251,251,255
245,247,255
244,251,254
240,252,252
227,251,249
198,237,239
214,247,250
243,248,251
253,248,247
253,250,242
249,255,246
232,255,249
228,255,250
242,255,250
250,253,251
248,248,248
255,254,255
247,253,252
244,252,251
247,253,252
242,250,249
223,237,231
221,220,200
216,183,138
219,180,128
211,193,152
236,242,217
206,245,243
182,241,250
186,254,255
160,244,250
131,237,244
143,242,250
190,255,255
213,251,255
240,254,255
248,249,255
235,235,255
235,239,255
230,247,255
229,250,248
244,255,254
247,254,251
251,255,255
253,255,255
253,254,250
253,254,250
252,254,254
231,235,236
229,236,233
238,249,246
233,255,250
225,255,253
206,255,255
186,247,249
173,240,241
164,246,247
134,234,234
134,232,232
173,243,242
214,255,255
239,254,255
251,255,255
251,255,255
249,253,254
243,248,246
250,255,251
251,255,251
247,254,247
255,255,254
253,253,253
253,255,255
250,255,253
249,254,253
250,255,254
251,255,255
249,253,254
251,253,253
255,255,255
255,255,254
255,255,254
255,255,254
255,255,254
255,254,255
255,254,255
253,254,255
253,255,255
255,254,255
255,255,255
0,0,0
1,1,1
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,254,254
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
254,253,255
253,252,254
253,252,254
253,252,254
253,253,253
253,253,253
252,252,252
253,253,253
253,253,253
253,253,253
254,254,254
254,254,254
254,254,254
